  808.82  811.47  813.21  814.82  816.43  818.05  819.66  821.27  822.89  824.50
  826.12  826.01  825.89  825.78  825.66  825.55  825.43  825.32  825.20  825.01
  824.32  823.63  822.94  822.25  821.56  820.87  820.18  819.49  818.47  818.01
  817.54  817.08  816.62  816.16  815.70  815.24  814.77  814.75  814.86  814.98
  815.09  815.20  815.32  815.43  815.54  815.92  816.38  816.84  817.30  817.76
  818.22  818.68  819.14  819.60  819.23  818.31  817.38  816.46  815.54  814.62
  813.70  812.77  811.43  805.77  801.50  797.23  792.96  788.69  784.42  780.16
  775.89  771.60  764.68  757.77  750.86  743.94  737.02  730.11  723.19  716.28
  708.96  705.27  701.57  697.88  694.18  690.48  686.79  683.09  679.42  678.67
  679.58  680.49  681.39  682.30  683.21  684.12  685.03  686.67  689.20  690.80
  692.40  694.01  695.61  697.21  698.82  700.42  702.05  703.77  705.49  707.21
  708.93  710.65  712.37  714.09  716.24  722.01  726.07  729.98  733.89  737.80
  741.72  745.63  749.55  753.46  758.18  763.02  767.85  772.68  777.52  782.35
  787.19  792.02  795.10  793.76  794.45  795.13  795.82  796.50  797.19  797.87
  798.56  797.27  794.04  790.82  787.59  784.36  781.13  777.90  774.67  769.78
  764.92  761.23  757.54  753.84  750.15  746.46  742.77  739.08  735.65  734.03
  732.41  730.79  729.17  727.55  725.93  724.31  722.68  721.60  721.37  721.13
  720.89  720.65  720.41  720.17  719.94  719.75  719.67  719.21  718.74  718.27
  717.81  717.34  716.87  716.41  715.92  715.11  714.29  713.48  712.67  711.86
  711.04  710.23  709.45  708.01  705.90  704.28  702.66  701.04  699.42  697.81
  696.19  694.57  692.40  689.98  687.55  685.13  682.71  680.28  677.86  675.44
  671.01  667.81  665.73  663.65  661.57  659.49  657.41  655.34  653.26  652.08
  652.39  652.38  652.38  652.37  652.36  652.36  652.35  652.34  653.57  655.52
  657.47  659.42  661.37  663.32  665.27  667.23  670.67  672.98  675.16  677.35
  679.53  681.71  683.90  686.08  688.27  692.06  693.75  695.13  696.51  697.89
  699.27  700.65  702.03  703.41  704.79  706.37  707.97  709.58  711.19  712.80
  714.41  716.02  717.63  721.49  724.25  727.01  729.77  732.53  735.29  738.06
  740.82  744.23  748.87  751.74  754.62  757.50  760.38  763.25  766.13  769.01
  773.15  776.76  779.86  782.97  786.08  789.19  792.29  795.40  798.51  800.44
