  944.13  942.07  939.82  937.29  934.75  932.77  930.56  927.88  925.03  921.99
  919.10  916.13  913.25  909.18  901.49  897.95  894.78  891.63  886.65  880.85
  874.90  869.23  864.00  857.08  849.06  843.86  838.66  833.34  828.65  824.52
  820.27  815.50  810.73  805.37  800.06  794.58  789.10  782.42  776.34  770.54
  762.60  753.55  745.87  736.10  724.02  711.52  698.81  684.87  671.48  658.31
  644.95  631.09  617.28  603.66  589.63  575.63  561.76  546.87  528.03  509.14
  491.13  473.90  456.89  442.48  429.91  417.68  405.44  391.69  377.11  362.52
  348.87  339.85  328.99  314.73  300.43  292.14  282.75  272.33  261.73  248.22
  241.21  232.08  226.68  222.65  217.98  212.34  207.38  202.89  198.99  195.96
  194.23  195.17  197.41  199.64  203.82  208.23  210.91  211.94  212.98  214.02
  214.64  215.27  216.03  217.03  218.20  219.83  221.68  223.89  225.83  227.23
  229.09  229.57  230.19  230.58  231.29  232.10  232.91  234.27  235.45  236.88
  238.15  239.44  240.74  241.60  242.72  243.92  245.04  246.18  247.64  249.02
  250.53  252.45  253.97  255.38  256.22  257.49  258.79  260.16  260.77  260.77
  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77
  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.59  260.30  260.00
  259.71  259.80  260.33  261.00  262.41  263.77  265.15  265.86  267.01  267.22
  267.47  267.70  267.40  267.11  266.49  265.55  264.77  263.13  262.00  260.77
  259.12  257.46  256.36  255.73  255.16  254.28  253.37  252.19  250.86  250.33
  249.76  249.18  248.47  247.86  247.08  246.29  245.44  244.54  243.66  242.68
  241.67  240.49  237.90  235.32  232.69  230.29  228.63  226.94  225.42  224.24
  223.18  222.09  221.39  220.70  220.25  219.77  219.33  219.22  219.05  219.06
  219.10  219.57  220.04  220.53  221.71  223.53  225.96  229.15  233.20  237.97
  242.20  245.98  249.76  256.20  261.92  265.63  269.21  273.47  278.47  283.86
  289.36  294.57  300.13  306.49  313.75  320.34  327.76  334.90  341.26  347.63
  353.32  359.85  365.74  371.11  373.91  377.41  380.38  384.12  388.44  392.16
  395.48  399.57  404.55  409.28  412.75  415.83  419.11  422.64  426.26  429.90
  433.87  437.92  442.35  448.71  452.76  455.70  458.82  461.87  464.53  467.94
  471.70  477.11  482.61  487.77  492.29  496.01  501.71  509.03  516.02  523.51
  529.76  537.07  545.25  551.99  558.90  567.12  578.10  587.94  594.06  598.74
  603.35  607.80  613.13  619.47  624.95  629.95  636.80  641.67  643.81  645.90
  647.89  649.86  650.77  650.77  650.77  650.77  650.77  650.77  650.77  650.77
  650.77  650.49  641.82  635.43  629.01  621.62  613.02  604.65  591.68  575.10
  559.43  547.59  540.88  529.77  522.87  515.70  509.64  506.33  503.77  501.17
  500.75  499.16  498.17  497.19  496.12  495.29  495.02  494.76  494.94  495.57
  497.15  498.41  499.65  500.77  501.24  501.79  501.91  501.85  501.80  501.73
  501.47  501.20  500.94  499.34  496.89  493.41  489.54  486.38  483.28  480.65
  479.83  479.01  478.14  476.68  475.01  473.18  471.38  465.17  457.94  451.30
  440.69  434.94  428.68  421.25  414.86  409.82  406.88  403.85  401.75  398.84
  395.36  393.18  391.89  390.77  390.77  391.87  393.44  395.02  396.60  398.18
  399.75  400.48  402.93  405.86  408.29  410.48  412.40  413.57  414.79  415.57
  416.21  416.93  417.34  417.73  418.03  418.77  419.28  420.04  420.75  420.66
  420.57  420.48  420.39  420.30  420.96  421.85  422.87  423.97  425.60  427.12
  429.01  431.12  434.19  437.72  439.94  441.46  443.58  445.71  447.83  449.95
  453.01  456.71  460.42  463.02  466.15  469.15  472.11  474.59  476.93  478.46
  480.57  485.33  488.19  490.60  492.91  495.57  503.43  506.45  508.51  510.55
  512.18  513.42  514.47  515.21  515.79  515.66  515.59  515.48  515.36  514.69
  513.73  512.80  511.84  510.86  509.75  508.35  507.29  506.00  505.21  504.29
  941.40  939.12  936.63  934.31  931.97  929.82  927.36  924.74  921.76  918.98
  916.32  913.60  910.42  903.42  898.82  895.78  892.72  889.10  884.73  878.98
  873.13  867.73  862.69  855.56  847.99  841.95  837.12  832.32  827.79  823.59
  819.27  814.61  809.76  804.34  798.72  793.06  787.04  780.61  775.24  769.35
  761.17  752.81  745.20  734.19  722.31  710.29  699.66  685.44  671.22  656.51
  641.64  627.54  613.52  599.48  585.34  571.18  557.14  540.66  521.91  503.02
  485.51  468.27  451.07  438.04  425.09  412.50  400.15  385.55  370.96  356.37
  345.63  336.69  325.16  310.14  298.56  290.02  280.09  269.35  258.28  246.51
  238.83  230.03  225.21  220.31  214.55  209.11  204.01  199.17  195.28  192.00
  190.77  192.36  196.24  200.11  204.74  209.66  211.66  212.86  213.90  214.95
  216.15  216.80  217.68  218.51  219.96  221.58  223.42  225.27  227.16  229.17
  230.42  230.77  231.03  232.28  232.80  233.96  234.77  235.72  237.35  238.72
  240.13  241.15  241.98  242.89  243.74  245.00  246.15  247.51  248.70  250.16
  251.94  253.91  255.49  256.90  257.95  258.85  260.14  260.77  260.77  260.77
  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77
  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77  260.77
  260.50  260.63  261.83  263.27  264.62  266.01  267.35  268.11  268.99  269.14
  269.26  269.27  268.98  268.51  268.19  267.26  266.31  265.18  264.01  262.87
  261.46  259.93  259.08  258.47  257.81  256.90  256.17  254.85  253.42  252.02
  250.66  250.04  249.43  248.71  247.94  247.14  246.26  245.43  244.45  243.43
  242.45  241.42  239.76  237.14  234.53  231.89  229.79  228.23  226.87  225.81
  224.59  223.74  223.04  222.69  222.39  221.85  221.35  221.38  221.36  221.37
  221.48  221.97  222.60  223.13  224.92  227.55  230.07  234.97  240.22  244.05
  247.76  252.05  258.78  264.12  268.06  271.85  276.60  281.86  288.52  294.06
  298.89  304.06  310.21  318.50  325.71  332.00  339.25  346.86  353.18  358.73
  364.57  370.29  373.19  375.89  378.78  381.77  385.33  389.08  392.32  395.18
  398.50  403.19  408.49  412.19  415.10  418.04  421.15  424.93  428.67  432.59
  436.80  440.88  446.98  451.76  454.28  457.47  460.58  463.09  465.88  468.60
  472.10  476.42  480.58  484.37  488.40  493.21  499.83  506.25  513.11  522.28
  528.99  537.23  547.19  554.98  561.24  570.61  583.60  592.89  598.63  602.90
